SalesKey,OrderKey,CustomerKey,SalesTheritoryKey,ProductKey,Sales,Quantity,Discount,Profit
8489,158841,20110,22204,10001127,8749.95,5,0,2799.984
8490,158841,20110,22204,10002557,36.4,8,0,18.2
8491,158841,20110,22204,10001731,18.69,7,0,7.1022
8492,106824,10735,90049,10001135,5.94,3,0,0.1188
8493,109190,12685,79424,10000069,60.736,8,0.2,20.4984
8494,109190,12685,79424,10001943,479.976,3,0.2,161.9919
8495,109190,12685,79424,10000977,6.08,1,0.8,-10.336
8496,143154,10225,80501,10002942,165.6,3,0.2,-6.21
8497,169061,10150,10701,10000588,59.52,3,0,15.4752
8498,169061,10150,10701,10002001,479.97,3,0,177.5889
8499,169061,10150,10701,10000381,18.62,2,0,5.3998
8500,169061,10150,10701,10001617,49.632,6,0.2,16.7508
8501,169061,10150,10701,10001878,97.82,2,0,45.9754
8502,102316,13075,90045,10000376,15.984,2,0.2,1.1988
8503,102316,13075,90045,10003396,184.752,3,0.2,-20.7846
8504,164903,20740,90049,10003363,12.96,2,0,6.2208
8505,109400,18550,79109,10003298,366.744,4,0.3,-110.0232
8506,130400,20125,75217,10001757,8.856,9,0.8,-14.1696
8507,130400,20125,75217,10004633,27.96,5,0.2,8.388
8508,130400,20125,75217,10001453,146.352,3,0.2,49.3938
8509,135853,12775,48205,10004761,175.23,11,0,61.3305
8510,135853,12775,48205,10003691,125.99,1,0,31.4975
8511,135853,12775,48205,10004965,23,2,0,10.35
8512,103359,16885,10035,10004233,25.584,2,0.2,8.9544
8513,144645,18640,77041,10003601,73.784,2,0.6,-77.4732
8514,141614,18640,32839,10002787,20.736,4,0.2,7.2576
8515,122168,14965,41042,10003602,17.52,3,0,8.2344
8516,122168,14965,41042,10002053,35.76,12,0,10.0128
8517,132899,20200,10009,10002833,3.64,2,0,0.9828
8518,149720,14065,75034,10002501,30.336,6,0.6,-17.4432
8519,118003,13645,7501,10002506,12.99,1,0,1.5588
8520,118003,13645,7501,10003817,182.22,3,0,45.555
8521,118003,13645,7501,10004860,302.94,3,0,18.1764
8522,141887,17470,43229,10002268,54.992,14,0.2,8.9362
8523,160206,18295,53209,10000148,12.99,1,0,0.2598
8524,133074,13615,94109,10004082,55.86,7,0,27.93
8525,161172,20920,43229,10004348,44.376,2,0.4,-7.396
8526,161172,20920,43229,10003424,51.264,6,0.2,7.6896
8527,161172,20920,43229,10004654,5.193,3,0.7,-3.462
8528,161172,20920,43229,10004571,159.984,2,0.2,43.9956
8529,161172,20920,43229,10000675,54.224,2,0.2,3.389
8530,137624,17320,90008,10001714,241.424,2,0.2,-36.2136
8531,156748,11755,48227,10000380,33.36,4,0,16.68
8532,156748,11755,48227,10002713,13.76,2,0,6.3296
8533,156748,11755,48227,10001370,496.86,7,0,24.843
8534,156748,11755,48227,10000513,389.97,3,0,35.0973
8535,169677,16300,31907,10003223,9.82,2,0,4.8118
8536,163146,12475,94122,10002217,56.4,3,0,3.384
8537,157343,14785,19143,10003707,18.312,4,0.7,-12.208
8538,157343,14785,19143,10000552,25.92,5,0.2,9.072
8539,157343,14785,19143,10003183,8.016,3,0.2,1.002
8540,147354,16315,90008,10000971,479.984,2,0.2,59.998
8541,147354,16315,90008,10003910,30.84,5,0.2,9.6375
8542,157287,14830,19140,10001172,33.568,2,0.2,1.6784
8543,157287,14830,19140,10001270,422.625,7,0.3,0
8544,137575,21625,10035,10004571,199.98,2,0,83.9916
8545,119074,13180,31907,10004053,20.24,1,0,8.7032
8546,119074,13180,31907,10003731,39.92,4,0,11.1776
8547,119074,13180,31907,10000962,32.54,2,0,15.9446
8548,149566,14530,90049,10001266,39,3,0,17.55
8549,149566,14530,90049,10000452,12.6,4,0,6.048
8550,126186,14530,80013,10000073,24.64,4,0.2,4.004
8551,121132,21745,77041,10002368,6.264,3,0.2,2.0358
8552,121132,21745,77041,10004248,14.432,4,0.2,3.4276
8553,140473,17425,60623,10004202,719.976,3,0.2,134.9955
8554,102904,12025,35601,10000927,239.92,8,0,23.992
8555,102092,18940,22153,10002530,1056.86,7,0,158.529
8556,117884,13285,33317,10002567,447.944,7,0.2,89.5888
8557,117884,13285,33317,10002182,150.408,9,0.2,-33.8418
8558,132829,16780,77041,10004539,453.576,3,0.2,39.6879
8559,132829,16780,77041,10002945,45.36,9,0.2,14.742
8560,132829,16780,77041,10004345,287.88,3,0.2,35.985
8561,132829,16780,77041,10004912,131.88,3,0.2,14.8365
8562,132829,16780,77041,10000206,2.328,2,0.6,-0.7566
8563,123540,13420,53209,10000847,1454.9,5,0,378.274
8564,108315,18115,32771,10000822,4.842,3,0.7,-3.5508
8565,108315,18115,32771,10000747,220.704,6,0.2,-8.2764
8566,134110,11035,75056,10002350,67.176,3,0.2,6.7176
8567,134110,11035,75056,10000697,15.232,4,0.2,5.5216
8568,136581,20365,45373,10002787,31.104,6,0.2,10.8864
8569,162390,13105,11550,10004318,968.744,7,0.2,314.8418
8570,162390,13105,11550,10001721,222.352,13,0.2,77.8232
8571,162390,13105,11550,10004202,479.984,2,0.2,89.997
8572,162222,20740,75081,10003893,10.272,3,0.2,3.21
8573,121629,11680,77041,10004679,998.85,5,0.4,-199.77
8574,164623,17770,10035,10000249,24.56,2,0,11.5432
8575,159849,15640,94110,10000053,5.67,3,0,0.1134
8576,101273,20530,34952,10000804,14.336,4,0.2,0.896
8577,106747,21505,3301,10004188,102.3,1,0,26.598
8578,146164,12190,55901,10004915,607.52,2,0,97.2032
8579,146164,12190,55901,10001228,31.16,2,0,7.79
8580,111605,15955,40214,10002368,2.61,1,0,1.2006
8581,130673,17590,78666,10003489,10.332,3,0.6,-5.9409
8582,130673,17590,78666,10000289,10.368,2,0.2,3.6288
8583,130673,17590,78666,10004227,20.784,2,0.2,-3.6372
8584,130673,17590,78666,10000636,66.96,5,0.2,-13.392
8585,104808,17440,92025,10003676,17.248,2,0.2,6.0368
8586,132927,19720,19134,10001116,11.088,7,0.7,-8.1312
8587,162015,16240,90049,10003832,1287.45,5,0,244.6155
8588,162015,16240,90049,10003040,168.1,5,0,43.706
8589,138492,14335,19140,10002583,51.968,2,0.2,-10.3936
8590,145338,11770,19120,10002053,4.768,2,0.2,0.4768
8591,126676,14365,11550,10004846,7.98,3,0,3.9102
8592,101700,20335,80634,10003134,18.688,2,0.2,7.008
8593,101700,20335,80634,10001025,11.664,3,0.2,3.3534
8594,159667,19135,32216,10002567,191.976,3,0.2,38.3952
8595,159667,19135,32216,10004094,499.168,4,0.2,31.198
8596,111934,14590,22204,10004364,11.88,2,0,5.346
8597,111934,14590,22204,10000474,35.44,1,0,16.6568
8598,117387,19060,94122,10004308,67.136,4,0.2,25.176
8599,141110,17200,93727,10002012,4.32,3,0.2,1.512
8600,141110,17200,93727,10002586,14.94,3,0,7.0218
8601,141110,17200,93727,10000692,40.54,2,0,11.3512
8602,141110,17200,93727,10001553,7.312,1,0.2,2.5592
8603,133949,15175,89502,10004908,475.944,7,0.2,59.493
8604,116365,12310,78207,10002217,30.08,2,0.2,-5.264
8605,116365,12310,78207,10002942,165.6,3,0.2,-6.21
8606,116365,12310,78207,10002890,180.96,5,0.2,13.572
8607,162936,12160,2740,10003614,23.18,2,0,7.6494
8608,151946,11440,10035,10002878,56.96,2,0,21.0752
8609,151946,11440,10035,10001626,15.56,4,0,4.0456
8610,151946,11440,10035,10003272,353.568,2,0.2,-44.196
8611,151946,11440,10035,10002191,13.96,2,0,6.7008
8612,123624,20110,93030,10000682,82.95,5,0,29.0325
8613,146437,14965,90036,10000588,39.68,2,0,10.3168
8614,138233,19165,94601,10002001,479.97,3,0,177.5889
8615,165918,11770,98026,10003720,7.38,2,0,3.4686
8616,165918,11770,98026,10004364,14.256,3,0.2,4.455
8617,165918,11770,98026,10000100,81.98,2,0,40.1702
8618,165918,11770,98026,10004826,39.624,3,0.2,13.8684
8619,117513,11395,90004,10001520,399.672,7,0.2,-14.9877
8620,132437,14095,10024,10001031,65.12,4,0,16.9312
8621,119319,17050,75217,10003878,30.56,5,0.6,-19.864
8622,104318,14275,37064,10000358,20.768,2,0.2,2.3364
8623,114230,12235,85023,10000876,39.808,4,0.2,3.9808
8624,136147,14380,33178,10004224,121.104,6,0.7,-100.92
8625,136147,14380,33178,10004568,111.96,5,0.2,-1.3995
8626,156118,14965,80906,10000533,15.696,3,0.2,5.1012
8627,164084,10525,10011,10003638,70.26,3,0,18.9702
8628,164084,10525,10011,10002305,90,5,0,16.2
8629,164084,10525,10011,10000605,6.096,2,0.2,2.0574
8630,164084,10525,10011,10003569,481.176,2,0.4,-120.294
8631,164084,10525,10011,10003059,7.24,4,0,2.3892
8632,107783,18730,18018,10004409,177.45,5,0.5,-78.078
8633,107783,18730,18018,10000545,1369.764,6,0.7,-913.176
8634,107783,18730,18018,10004052,9.48,3,0.2,0.711
8635,159793,20365,19140,10001798,130.98,2,0.5,-89.0664
8636,160094,16195,40214,10004010,174.95,5,0,45.487
8637,160094,16195,40214,10000585,826,5,0,214.76
8638,151281,14980,98105,10000397,139.58,7,0,39.0824
8639,118346,19180,53142,10000736,399.95,5,0,143.982
8640,129819,16675,42420,10004970,12.39,3,0,5.8233
8641,148551,13120,75217,10000545,760.98,5,0.8,-1141.47
8642,147767,20935,85345,10001670,67.86,6,0.7,-45.24
8643,108259,18640,28540,10000624,31.504,11,0.2,11.814
8644,108259,18640,28540,10002945,5.04,1,0.2,1.638
8645,108259,18640,28540,10000315,39.879,7,0.7,-29.2446
8646,108259,18640,28540,10000023,4.712,1,0.2,1.4136
8647,113341,17455,90032,10004698,194.352,3,0.2,19.4352
8648,131842,19525,37211,10004477,97.424,2,0.2,10.9602
8649,164574,19555,28205,10003816,704.76,5,0.2,26.4285
8650,164574,19555,28205,10002429,27.396,3,0.7,-20.0904
8651,142769,19390,98103,10000840,5.7,5,0,2.679
8652,142769,19390,98103,10001918,14.19,3,0,5.5341
8653,142769,19390,98103,10001574,7.3,2,0,2.19
8654,142769,19390,98103,10001606,199.98,2,0,75.9924
8655,142769,19390,98103,10003399,144.96,4,0,60.8832
8656,142769,19390,98103,10000865,118,2,0,20.06
8657,142769,19390,98103,10002923,48.94,1,0,24.47
8658,142769,19390,98103,10004785,22.66,2,0,9.7438
8659,168361,16600,60623,10003727,0.836,1,0.8,-1.3376
8660,153185,17620,45231,10002246,30.96,6,0.2,11.223
8661,124765,14950,33311,10003965,723.92,5,0.2,-81.441
8662,131856,15160,77041,10000175,21.968,4,0.6,-15.9268
8663,131856,15160,77041,10001336,619.152,6,0.2,69.6546
8664,131856,15160,77041,10001954,127.904,7,0.2,41.5688
8665,126634,10165,90712,10004973,94.2,5,0,39.564
8666,118500,14875,94122,10004231,49.5,5,0,13.365
8667,163951,11875,19140,10004269,16.52,5,0.2,1.652
8668,149916,13885,98115,10004002,55.36,4,0.2,19.376
8669,149916,13885,98115,10000752,11.56,1,0.2,3.757
8670,158918,10855,90036,10004947,17.12,4,0,7.704
8671,159611,16315,44105,10004904,182.352,3,0.2,-18.2352
8672,159611,16315,44105,10002790,118.16,2,0.2,-25.109
8673,163265,16030,62521,10004854,18.368,2,0.2,6.1992
8674,163265,16030,62521,10004063,600.558,3,0.3,-8.5794
8675,163265,16030,62521,10000642,50.352,3,0.2,-8.1822
8676,163265,16030,62521,10004078,28.032,6,0.2,3.504
8677,163265,16030,62521,10004270,7.692,1,0.6,-3.6537
8678,141705,18850,76063,10004607,517.405,5,0.3,-81.3065
8679,112739,19810,77070,10001132,8.608,8,0.8,-13.3424
8680,112739,19810,77070,10001714,159.56,5,0.2,33.9065
8681,143805,15895,23223,10002945,2104.55,7,0,694.5015
8682,143805,15895,23223,10004664,40.7,5,0,11.803
8683,133634,20740,22204,10002550,47.79,3,0,16.2486
8684,101665,21580,94122,10002335,5.16,2,0,1.3416
8685,155446,21040,92024,10001445,21.21,7,0,4.4541
8686,137323,19030,13601,10003996,96.36,6,0,25.0536
8687,144015,10075,90036,10003505,231.72,2,0,11.586
8688,144015,10075,90036,10000624,17.9,5,0,8.95
8689,144015,10075,90036,10002870,12.48,2,0,5.616
8690,101427,10555,19140,10002257,8.016,3,0.2,1.1022
8691,136770,20650,44312,10003580,259.896,2,0.4,-56.3108
8692,136770,20650,44312,10001530,247.188,2,0.4,-49.4376
8693,136770,20650,44312,10000420,279.96,5,0.2,48.993
8694,118311,13885,94110,10000892,450,5,0,162
8695,112795,12625,49505,10001934,19.44,3,0,9.5256
8696,127096,12400,94109,10003473,300.904,1,0.2,11.2839
8697,119284,21205,37211,10001051,239.976,3,0.2,26.9973
8698,119284,21205,37211,10004351,31.168,4,0.2,9.3504
8699,119284,21205,37211,10004152,120.96,2,0.4,-28.224
8700,119284,21205,37211,10000560,2239.936,8,0.2,223.9936
8701,119284,21205,37211,10004249,76.608,8,0.2,6.7032
8702,119284,21205,37211,10001490,142.776,1,0.2,17.847
8703,119284,21205,37211,10000312,91.36,5,0.2,29.692
8704,133494,19390,19120,10002906,3.552,2,0.2,0.444
8705,111318,15100,77041,10004100,115.136,8,0.2,11.5136
8706,132745,18475,89502,10000254,4.71,1,0,0
8707,146815,18955,10009,10004289,172.764,2,0.1,13.4372
8708,146815,18955,10009,10003469,3.52,2,0,1.6896
8709,119144,16150,90008,10004188,79.968,4,0.2,-17.9928
8710,119144,16150,90008,10004015,305.9745,3,0.15,25.1979
8711,119144,16150,90008,10000991,344.91,3,0,10.3473
8712,105648,14155,92037,10002958,626.352,3,0.2,-23.4882
8713,145422,19240,94110,10002213,359.499,3,0.15,-29.6058
8714,136623,21430,92105,10000004,71.952,6,0.2,5.3964
8715,136623,21430,92105,10003708,29.8,5,0.2,9.3125
8716,121678,11650,44035,10002949,1.824,1,0.7,-1.3984
8717,120824,10930,77070,10001242,64.384,4,0.8,-160.96
8718,120824,10930,77070,10001424,6.984,2,0.6,-4.5396
8719,120824,10930,77070,10003469,11.264,8,0.2,3.9424
8720,120824,10930,77070,10000232,15.552,3,0.2,5.6376
8721,120824,10930,77070,10000229,379.372,2,0.3,-119.2312
8722,120824,10930,77070,10002562,67.536,9,0.2,6.7536
8723,120824,10930,77070,10001525,1.524,2,0.8,-2.667
8724,135209,17290,33178,10002986,37.408,7,0.2,13.0928
8725,135209,17290,33178,10000143,25.344,6,0.2,8.8704
8726,148145,20275,98115,10003752,46.2,4,0,21.252
8727,103870,20860,37130,10002370,4.728,3,0.2,0.7092
8728,103870,20860,37130,10002030,53.352,3,0.2,16.0056
8729,103870,20860,37130,10002853,131.104,2,0.2,8.194
8730,103870,20860,37130,10002562,22.512,3,0.2,2.2512
8731,103870,20860,37130,10004227,72.744,7,0.2,-12.7302
8732,111017,20695,63116,10002573,52.59,3,0,15.777
8733,116988,19030,98105,10003848,19.44,3,0,9.3312
8734,116988,19030,98105,10001290,126.3,3,0,40.416
8735,116988,19030,98105,10003832,1287.45,5,0,244.6155
8736,169390,12250,10024,10001558,64.96,4,0,9.744
8737,168774,19855,55125,10001490,535.41,3,0,160.623
8738,161592,12175,37421,10003669,8.1,5,0.7,-5.94
8739,131961,17740,19140,10004441,13.248,4,0.2,3.6432
8740,131961,17740,19140,10001924,83.988,2,0.4,-20.997
8741,102498,15160,70506,10004456,73.2,5,0,21.228
8742,113222,10765,46226,10001890,10.74,3,0,5.1552
8743,144771,12205,97123,10000629,11.032,1,0.2,3.0338
8744,144771,12205,97123,10002323,53.04,3,0.2,-4.641
8745,162376,14785,2138,10003056,17.12,4,0,4.9648
8746,162376,14785,2138,10000300,59.94,3,0,28.1718
8747,128076,11350,92105,10000293,210.58,2,0,12.6348
8748,128076,11350,92105,10003638,30.96,2,0.2,10.062
8749,128076,11350,92105,10002109,239.984,2,0.2,38.9974
8750,163825,16885,10009,10003527,3050.376,3,0.2,1143.891
8751,163825,16885,10009,10004922,133.98,2,0,33.495
8752,105662,19465,32303,10001001,93.248,4,0.2,31.4712
8753,105662,19465,32303,10001198,177.48,3,0.2,19.9665
8754,152198,16015,43615,10000443,17.712,6,0.2,5.9778
8755,152198,16015,43615,10003669,4.86,3,0.7,-3.564
8756,152198,16015,43615,10001628,6.258,2,0.7,-5.215
8757,114307,17665,21044,10002350,37.68,2,0,10.5504
8758,114307,17665,21044,10004100,51.84,8,0,24.8832
8759,114307,17665,21044,10000794,27.42,3,0,9.3228
8760,114307,17665,21044,10002012,5.4,3,0,2.592
8761,159891,11170,30318,10003527,1270.99,1,0,635.495
8762,159891,11170,30318,10004483,125.36,8,0,58.9192
8763,112578,14305,95823,10003722,14.03,1,0,4.0687
8764,112578,14305,95823,10002557,27.96,2,0,7.2696
8765,107083,11545,76106,10002257,5.344,2,0.2,0.7348
8766,107083,11545,76106,10000756,1.696,2,0.8,-2.544
8767,107083,11545,76106,10004136,24.588,3,0.8,-67.617
8768,107083,11545,76106,10002194,7.98,5,0.8,-13.167
8769,151722,15100,43229,10000892,288,4,0.2,57.6
8770,151148,19180,80027,10001870,146.952,3,0.2,9.1845
8771,151148,19180,80027,10002304,83.136,4,0.2,5.196
8772,115882,13555,27604,10002534,942.784,4,0.2,94.2784
8773,115882,13555,27604,10001125,74.352,3,0.2,23.235
8774,132276,16960,10024,10000804,26.88,6,0,6.72
8775,132276,16960,10024,10002982,10.896,2,0.2,3.8136
8776,163636,18175,60623,10001547,3.536,2,0.2,0.3094
8777,102813,14035,77340,10000665,528.43,5,0.3,0
8778,102813,14035,77340,10000520,41.472,8,0.2,14.5152
8779,135377,11095,10024,10004015,287.976,3,0.2,7.1994
8780,165813,11785,97301,10004258,29.304,3,0.2,2.5641
8781,133585,12715,77070,10003696,55.328,2,0.2,6.2244
8782,133585,12715,77070,10001811,1227.9984,6,0.32,-36.1176
8783,116911,16150,83301,10001249,20.416,4,0.2,6.6352
8784,116911,16150,83301,10003473,1128.39,3,0,259.5297
8785,129224,10630,37918,10003190,4.608,2,0.2,1.6704
8786,145765,11815,85023,10001305,195.96,5,0.2,19.596
8787,145765,11815,85023,10001534,15.552,3,0.2,5.4432
8788,145765,11815,85023,10000844,271.968,4,0.2,54.3936
8789,126914,15715,28110,10000847,698.352,3,0.2,52.3764
8790,126914,15715,28110,10000468,77.728,2,0.2,-3.8864
8791,169572,10525,23223,10002799,46.62,9,0,21.4452
8792,162075,21220,77041,10001557,537.544,7,0.2,47.0351
8793,162992,11095,90008,10001934,14.62,2,0,6.8714
8794,162992,11095,90008,10004248,22.55,5,0,8.7945
8795,162992,11095,90008,10001944,583.8,5,0.2,72.975
8796,162992,11095,90008,10002085,211.168,4,0.2,15.8376
8797,106397,17740,84057,10003441,12.96,2,0,6.2208
8798,106397,17740,84057,10004602,45.98,2,0,12.8744
8799,150140,21685,5408,10002555,1294.75,5,0,336.635
8800,116666,16480,19134,10001449,1799.97,5,0.4,239.996
8801,148992,12250,60623,10004285,10.688,2,0.2,3.7408
8802,140935,10015,73120,10000562,221.98,2,0,62.1544
8803,140935,10015,73120,10003966,341.96,2,0,54.7136
8804,157644,10030,10035,10003614,34.77,3,0,11.4741
8805,157644,10030,10035,10003148,18.9,3,0,8.694
8806,100398,13435,84106,10002133,102.72,3,0.2,37.236
8807,113082,17590,13501,10002813,40.48,2,0,14.5728
8808,110646,15190,19134,10004330,33.282,3,0.7,-27.735
8809,110646,15190,19134,10002807,118.65,5,0.4,19.775
8810,110646,15190,19134,10001404,14.76,5,0.2,4.9815
8811,120614,20950,90004,10004911,37.52,4,0,18.0096
8812,140172,20650,49201,10004233,207.144,3,0.1,48.3336
8813,140172,20650,49201,10002766,13.9,5,0,3.753
8814,127754,12760,85301,10003199,266.352,3,0.2,13.3176
8815,144274,19240,19805,10003012,307.98,2,0,89.3142
8816,144274,19240,19805,10001583,44.1,6,0,20.727
8817,144274,19240,19805,10001940,13.12,4,0,5.6416
8818,144274,19240,19805,10003286,16.56,2,0,7.7832
8819,144274,19240,19805,10003441,38.88,6,0,18.6624
8820,142930,14170,78745,10003395,335.52,4,0.2,117.432
8821,100622,13090,32839,10003236,959.984,2,0.2,311.9948
8822,100622,13090,32839,10002982,4.086,2,0.7,-2.9964
8823,100622,13090,32839,10004010,55.984,2,0.2,4.1988
8824,100622,13090,32839,10002947,10.688,2,0.2,3.7408
8825,117156,21055,19601,10003845,8.856,3,0.2,2.8782
8826,115399,10900,19134,10003190,6.912,3,0.2,2.5056
8827,157847,20020,77095,10002986,26.72,5,0.2,9.352
8828,157847,20020,77095,10001593,33.488,7,0.2,10.465
8829,115168,11545,63301,10000528,10.56,2,0,4.752
8830,109680,21760,46203,10001932,386.34,2,0,54.0876
8831,167983,19270,98115,10003727,33.44,10,0.2,11.704
8832,145324,13675,22801,10002759,39.96,2,0,14.3856
8833,153423,20455,14609,10000545,1217.568,2,0.2,456.588
8834,132675,16285,30328,10004950,15.51,1,0,3.8775
8835,132675,16285,30328,10003171,89.9,2,0,25.172
8836,132675,16285,30328,10000614,14.28,4,0,3.7128
8837,132675,16285,30328,10000034,12.72,3,0,4.9608
8838,132675,16285,30328,10003766,15.75,5,0,7.56
8839,153808,14275,90004,10001725,70.95,3,0,18.447
8840,153808,14275,90004,10002794,65.568,2,0.2,23.7684
8841,153808,14275,90004,10004171,299.97,3,0,131.9868
8842,112396,16210,94110,10003628,89.97,3,0,39.5868
8843,112396,16210,94110,10004761,31.86,2,0,11.151
8844,141173,16105,55407,10000885,67.15,5,0,16.7875
8845,156664,11290,43229,10004209,7.236,3,0.7,-6.03
8846,156664,11290,43229,10002988,4.824,3,0.2,1.7487
8847,156664,11290,43229,10002222,91.36,5,0.2,29.692
8848,156664,11290,43229,10004487,130.112,2,0.2,13.0112
8849,140718,14230,27604,10003505,74.24,1,0.2,8.352
8850,140718,14230,27604,10000076,159.84,10,0.2,45.954
8851,140718,14230,27604,10004728,2.892,2,0.7,-2.3136
8852,140718,14230,27604,10002250,9.392,2,0.2,3.2872
8853,119977,13690,10011,10003823,123.92,4,0,55.764
8854,115343,14305,19143,10000898,55.6,5,0.2,6.255
8855,115343,14305,19143,10003832,617.976,3,0.2,-7.7247
8856,163671,13105,83642,10001679,21.312,3,0.2,7.992
8857,135909,15220,95823,10002335,209.94,6,0,39.8886
8858,135909,15220,95823,10003187,31.984,2,0.2,-7.996
8859,135909,15220,95823,10003527,5083.96,5,0.2,1906.485
8860,114356,21460,28205,10003171,35.96,1,0.2,3.596
8861,125934,20560,7501,10000414,31.05,3,0,14.904
8862,125934,20560,7501,10002107,8.92,4,0,3.9248
8863,125934,20560,7501,10004593,209.6,4,0,96.416
8864,125934,20560,7501,10003860,111.04,4,0,29.9808
8865,125934,20560,7501,10000556,38.88,6,0,18.6624
8866,158148,15865,22204,10003281,36.27,3,0,10.881
8867,120411,20185,60653,10004218,493.43,5,0.3,-70.49
8868,120411,20185,60653,10002185,11.12,2,0.2,3.475
8869,158260,12475,92037,10003176,686.4,2,0.2,77.22
8870,101805,19975,98105,10002003,15.92,5,0.2,5.373
8871,101805,19975,98105,10000023,70.68,12,0,31.0992
8872,101805,19975,98105,10002756,541.24,4,0,5.4124
8873,105137,19435,43229,10002694,101.994,2,0.7,-71.3958
8874,105137,19435,43229,10002429,18.264,2,0.7,-13.3936
8875,142489,21295,77095,10003684,21.99,5,0.8,-32.985
8876,141264,11995,75061,10003505,185.376,2,0.2,-34.758
8877,141264,11995,75061,10002534,58.924,1,0.8,-153.2024
8878,126928,14470,7960,10004626,480,4,0,225.6
8879,126928,14470,7960,10000615,34.05,3,0,9.534
8880,107944,10360,90008,10000659,192.72,11,0,92.5056
8881,107944,10360,90008,10000736,239.97,3,0,86.3892
8882,135594,10120,60505,10003038,50.12,7,0.2,-0.6265
8883,115252,18295,27707,10004071,15.984,2,0.2,1.3986
8884,115252,18295,27707,10001667,14.352,3,0.2,4.485
8885,107398,11590,43229,10001982,6.528,4,0.7,-4.5696
8886,107398,11590,43229,10004141,2.862,3,0.7,-2.2896
8887,107398,11590,43229,10002103,20.856,8,0.7,-16.6848
8888,169642,10990,90036,10002574,276.28,2,0,0
8889,103968,17755,95207,10003394,629.64,9,0,107.0388
8890,147256,14245,65203,10003072,449.97,3,0,220.4853
8891,147256,14245,65203,10003057,1927.59,7,0,751.7601
8892,162159,12625,31907,10001146,121.78,2,0,30.445
8893,111038,16960,92037,10003973,2676.672,9,0.2,267.6672
8894,124723,14470,77590,10001307,489.23,2,0.3,41.934
8895,167241,11320,90004,10004071,312.03,3,0,43.6842
8896,167241,11320,90004,10001505,17.94,3,0,3.0498
8897,167241,11320,90004,10004614,165.6,3,0.2,10.35
8898,167241,11320,90004,10004911,37.52,4,0,18.0096
8899,163237,14095,22153,10003601,494.97,3,0,148.491
8900,163237,14095,22153,10004545,25.06,2,0,11.7782
8901,150483,11290,62521,10001379,32.064,3,0.6,-12.8256
8902,150483,11290,62521,10001846,18.496,4,0.2,6.7048
8903,150483,11290,62521,10000422,191.079,3,0.3,-38.2158
8904,150483,11290,62521,10004621,10.368,2,0.2,3.6288
8905,126431,20665,10009,10001474,30.53,1,0,14.0438
8906,126431,20665,10009,10001635,30.84,3,0,6.168
8907,126431,20665,10009,10001950,75.06,9,0,33.777
8908,139934,10555,94110,10001552,66.976,7,0.2,6.6976
8909,109603,13825,92553,10003790,182.72,8,0,84.0512
8910,160661,20830,2149,10002475,21.93,3,0,10.3071
8911,102610,12265,37421,10000303,95.976,3,0.2,15.5961
8912,102610,12265,37421,10000127,143.928,9,0.2,-32.3838
8913,102610,12265,37421,10004364,3.564,2,0.7,-2.97
8914,102610,12265,37421,10002195,4.928,2,0.2,1.7248
8915,144057,12805,78745,10001490,856.656,6,0.2,107.082
8916,144057,12805,78745,10002852,13.184,4,0.8,-20.4352
8917,144057,12805,78745,10000390,48.784,4,0.8,-131.7168
8918,144057,12805,78745,10004327,76.64,2,0.2,26.824
8919,144057,12805,78745,10002353,18.528,6,0.8,-27.792
8920,160276,10690,23464,10003192,177.68,2,0,46.1968
8921,132983,13180,14701,10000736,159.98,2,0,57.5928
8922,145709,10690,33134,10003095,52.68,3,0.2,19.755
8923,145709,10690,33134,10002885,11.568,3,0.2,2.6028
8924,133928,21910,28601,10001525,4.572,4,0.7,-3.81
8925,168032,13135,61107,10004241,1439.968,4,0.2,143.9968
8926,168032,13135,61107,10000546,1.728,3,0.8,-2.6784
8927,168032,13135,61107,10004256,626.1,3,0.5,-538.446
8928,143616,20140,98103,10002067,99.2,5,0,25.792
8929,168704,14320,77340,10000688,609.98,4,0.3,-113.282
8930,168704,14320,77340,10002530,211.372,2,0.3,-45.294
8931,168704,14320,77340,10001061,239.976,3,0.2,17.9982
8932,143252,14800,53209,10001057,99.95,5,0,22.9885
8933,143252,14800,53209,10002331,29.34,3,0,10.8558
8934,102134,20545,54302,10003724,16.74,2,0,4.3524
8935,130036,11185,19120,10000528,12.672,3,0.2,3.96
8936,130036,11185,19120,10001908,1119.888,14,0.2,209.979
8937,134117,18895,90008,10003903,204.85,5,0,53.261
8938,134117,18895,90008,10004908,135.984,2,0.2,16.998
8939,134117,18895,90008,10001940,16.4,5,0,7.052
8940,134117,18895,90008,10002026,92.96,2,0.2,31.374
8941,130918,15520,33161,10003936,7.632,3,0.2,-1.8126
8942,159023,18400,97206,10002813,4.158,7,0.7,-3.465
8943,159023,18400,97206,10003337,179.991,3,0.7,-251.9874
8944,111717,20245,60505,10001545,239.358,3,0.3,-47.8716
8945,154592,14005,94109,10000062,164.88,3,0,80.7912
8946,128622,20260,94110,10001574,10.95,3,0,3.285
8947,148355,18535,2740,10001972,19.44,3,0,9.3312
8948,148355,18535,2740,10000201,12.3,5,0,6.15
8949,132913,10090,92037,10003278,13.97,1,0,3.6322
8950,150910,15130,38301,10002903,934.956,6,0.4,-249.3216
8951,150910,15130,38301,10001013,46.864,2,0.2,7.6154
8952,150910,15130,38301,10000918,26.16,3,0.2,1.962
